zone,year,fhv,fhvhv,green,yellow,total,non_green_total,aggregator_share,log_fhvhv,log_green,log_yellow,post_covid,borough,outer_borough,green_turf
51,2024,15864.0,913503.0,54.0,5354.0,934775.0,934721.0,0.9773001783419866,13.725041938867056,3.9889840465642745,8.585599224080298,1,Bronx,1,1
51,2025,32255.0,969302.0,362.0,12814.0,1014733.0,1014371.0,0.9555695105636892,13.784331503823253,5.8916442118257715,9.458293602198967,1,Bronx,1,1
52,2019,32514.0,349687.0,51991.0,42227.0,476419.0,424428.0,0.8239018160913041,12.764793747639281,10.858825905660948,10.650815105859214,0,Brooklyn,1,1
52,2020,1453.0,184751.0,13558.0,10634.0,210396.0,196838.0,0.9385941738891881,12.126764251515691,9.51473205799091,9.271811694064283,0,Brooklyn,1,1
52,2021,1310.0,247116.0,5369.0,8031.0,261826.0,256457.0,0.9635767399603052,12.417613140993348,8.58839695042257,8.991064332188461,1,Brooklyn,1,1
52,2022,2083.0,315407.0,3704.0,9271.0,330465.0,326761.0,0.9652528912569125,12.661619147304107,8.21716859576607,9.134646527606982,1,Brooklyn,1,1
52,2023,2456.0,352100.0,1946.0,7189.0,363691.0,361745.0,0.9733375720466074,12.771670505143144,7.57353126274595,8.880307358983872,1,Brooklyn,1,1
52,2024,2847.0,372877.0,1130.0,8859.0,385713.0,384583.0,0.9695618371066844,12.829003885530456,7.029972911706386,9.089189170412032,1,Brooklyn,1,1
52,2025,4247.0,376075.0,781.0,14513.0,395616.0,394835.0,0.9524864816948853,12.837543870566025,6.660575149839686,9.582800078470363,1,Brooklyn,1,1
53,2019,36952.0,293357.0,1943.0,1611.0,333863.0,331920.0,0.8838183899734876,12.589145576349859,7.57198844937744,7.384610383176974,0,Queens,1,1
53,2020,12253.0,191188.0,693.0,1017.0,205151.0,204458.0,0.9350966946756791,12.161012516123575,6.541029999189903,6.92461239604856,0,Queens,1,1
53,2021,9943.0,237760.0,362.0,826.0,248891.0,248529.0,0.956669040635097,12.379017040511531,5.8916442118257715,6.716594773520978,1,Queens,1,1
53,2022,8838.0,278432.0,234.0,414.0,287918.0,287684.0,0.9678397130184508,12.53692914336575,5.455321115357702,6.025865973825314,1,Queens,1,1
53,2023,8040.0,311583.0,195.0,480.0,320298.0,320103.0,0.973383567164319,12.649421034365918,5.272999558563747,6.173786103901937,1,Queens,1,1
53,2024,6478.0,347924.0,174.0,1138.0,355714.0,355540.0,0.978579062833999,12.75973934410127,5.159055299214529,7.037027614686276,1,Queens,1,1
53,2025,6616.0,378147.0,136.0,3560.0,388459.0,388323.0,0.973795010854366,12.843038287892929,4.912654885736052,8.177515823846075,1,Queens,1,1
54,2019,15275.0,151486.0,2031.0,2588.0,171380.0,169349.0,0.8945196015329291,11.92824849042064,7.616283561580385,7.858640655620791,0,Brooklyn,1,1
54,2020,975.0,76397.0,483.0,754.0,78609.0,78126.0,0.9778690832757341,11.243698707367935,6.180016653652572,6.625392368007956,0,Brooklyn,1,1
54,2021,693.0,92736.0,257.0,653.0,94339.0,94082.0,0.9856933313492485,11.437512025680354,5.54907608489522,6.481577129276431,1,Brooklyn,1,1
54,2022,810.0,114908.0,216.0,672.0,116606.0,116390.0,0.9872669473322451,11.651887087174618,5.375278407684165,6.51025834052315,1,Brooklyn,1,1
54,2023,1433.0,127162.0,137.0,685.0,129417.0,129280.0,0.9836169554455445,11.753217143117473,4.919980925828125,6.529418838262226,1,Brooklyn,1,1
54,2024,1349.0,137215.0,90.0,1644.0,140298.0,140208.0,0.9786531439004907,11.829304317743958,4.499809670330265,7.404887575616125,1,Brooklyn,1,1
54,2025,994.0,143930.0,105.0,3871.0,148900.0,148795.0,0.9673040088712659,11.877082349256716,4.653960350157523,8.261268150577648,1,Brooklyn,1,1
55,2019,47169.0,438455.0,24352.0,3071.0,513047.0,488695.0,0.8971955923428724,12.991012462951351,10.100369260661413,8.029758520440822,0,Brooklyn,1,1
55,2020,21899.0,364323.0,7811.0,3197.0,397230.0,389419.0,0.935555275936716,12.805796115782767,8.963288275610298,8.069968149059841,0,Brooklyn,1,1
55,2021,16439.0,473918.0,5598.0,4340.0,500295.0,494697.0,0.9579965109956196,13.068789589931127,8.630164670075398,8.375629627094451,1,Brooklyn,1,1
55,2022,24961.0,512489.0,2920.0,1187.0,541557.0,538637.0,0.9514552472258683,13.147034526349724,7.979338895262328,7.079184394609668,1,Brooklyn,1,1
55,2023,21598.0,588269.0,2584.0,1812.0,614263.0,611679.0,0.9617282921270798,13.284939605260522,7.857093864902493,7.502186486602924,1,Brooklyn,1,1
55,2024,27014.0,629501.0,1791.0,5565.0,663871.0,662080.0,0.9507929555340744,13.352682721027628,7.490529402060711,8.624252263709645,1,Brooklyn,1,1
55,2025,53502.0,681062.0,1473.0,13572.0,749609.0,748136.0,0.9103451778820963,13.43140862357196,7.29505641646263,9.51576412590412,1,Brooklyn,1,1
56,2019,133949.0,617600.0,14795.0,8080.0,774424.0,759629.0,0.8130284652113071,13.333596277692703,9.60204456483431,8.997147151515142,0,Queens,1,1
56,2020,48576.0,461304.0,4233.0,3622.0,517735.0,513502.0,0.8983489840351158,13.041812540655076,8.350666240520924,8.19478163844336,0,Queens,1,1
56,2021,48651.0,542154.0,2670.0,2719.0,596194.0,593524.0,0.9134491612807569,13.203305372905021,7.8898337513942955,7.908019444632471,1,Queens,1,1
56,2022,35784.0,595372.0,661.0,1633.0,633450.0,632789.0,0.9408697053836271,13.2969416992494,6.493753839851686,7.398174092970465,1,Queens,1,1
56,2023,43569.0,666347.0,478.0,2159.0,712553.0,712075.0,0.9357820454306077,13.409565834859222,6.169610732491456,7.677400430514807,1,Queens,1,1
56,2024,46157.0,701010.0,263.0,4393.0,751823.0,751560.0,0.9327399010059078,13.460277431250214,5.572154032177765,8.38776764397578,1,Queens,1,1
56,2025,34557.0,764891.0,434.0,12049.0,811931.0,811497.0,0.9425678714770357,13.54748861899678,6.073044534100405,9.396736947923277,1,Queens,1,1
57,2019,5916.0,49800.0,822.0,240.0,56778.0,55956.0,0.8899849882050183,10.815770263012745,6.71174039505618,5.480638923341991,0,Queens,1,1
57,2020,2631.0,35638.0,273.0,279.0,38821.0,38548.0,0.924509702189478,10.48116776328736,5.60947179518496,5.631211781821365,0,Queens,1,1
57,2021,2832.0,39431.0,260.0,339.0,42862.0,42602.0,0.9255668747946105,10.582307587950027,5.560681631015528,5.82600010738045,1,Queens,1,1
57,2022,1492.0,43767.0,162.0,90.0,45511.0,45349.0,0.9651149970230876,10.686635387740004,5.087596335232384,4.499809670330265,1,Queens,1,1
57,2023,1702.0,50746.0,119.0,88.0,52655.0,52536.0,0.9659281254758642,10.834588076063763,4.77912349311153,4.477336814478207,1,Queens,1,1
57,2024,1731.0,50875.0,81.0,259.0,52946.0,52865.0,0.9623569469403197,10.837126922744897,4.394449154672439,5.556828061699537,1,Queens,1,1
57,2025,1311.0,59887.0,145.0,945.0,62288.0,62143.0,0.963696635180149,11.000214732168839,4.976733742420574,6.851184927493743,1,Queens,1,1
58,2019,5262.0,58866.0,660.0,255.0,65043.0,64383.0,0.9143096780205955,10.983018953391445,6.492239835020471,5.541263545158426,0,Bronx,1,1
58,2020,987.0,45509.0,171.0,139.0,46806.0,46635.0,0.9758550444944784,10.72566538757657,5.14166355650266,4.9344739331306915,0,Bronx,1,1
58,2021,500.0,55698.0,98.0,121.0,56417.0,56319.0,0.9889735258083417,10.927699518627987,4.584967478670572,4.795790545596741,1,Bronx,1,1
58,2022,399.0,65602.0,4.0,29.0,66034.0,66030.0,0.9935180978343178,11.091361462272316,1.3862943611198906,3.367295829986474,1,Bronx,1,1
58,2023,252.0,74169.0,8.0,49.0,74478.0,74470.0,0.9959581039344703,11.214101552099603,2.0794415416798357,3.8918202981106265,1,Bronx,1,1
58,2024,444.0,79173.0,1.0,149.0,79767.0,79766.0,0.9925657548328862,11.279390610588894,0.0,5.003946305945459,1,Bronx,1,1
58,2025,860.0,83550.0,5.0,551.0,84966.0,84961.0,0.9833923800331917,11.33320053402354,1.6094379124341003,6.311734809152915,1,Bronx,1,1
59,2019,3566.0,31461.0,491.0,189.0,35707.0,35216.0,0.893372330758746,10.356503962502515,6.19644412779452,5.241747015059643,0,Bronx,1,1
59,2020,550.0,30560.0,141.0,108.0,31359.0,31218.0,0.9789224165545518,10.327447243280456,4.948759890378168,4.68213122712422,0,Bronx,1,1
59,2021,237.0,26155.0,94.0,90.0,26576.0,26482.0,0.9876519900309644,10.171795655804711,4.543294782270004,4.499809670330265,1,Bronx,1,1
59,2022,319.0,24347.0,18.0,18.0,24702.0,24684.0,0.9863474315345974,10.100163917635166,2.8903717578961645,2.8903717578961645,1,Bronx,1,1
59,2023,183.0,25589.0,10.0,41.0,25823.0,25813.0,0.9913222019912448,10.149917850625528,2.302585092994046,3.713572066704308,1,Bronx,1,1
59,2024,145.0,26845.0,1.0,90.0,27081.0,27080.0,0.9913220088626292,10.19783486285667,0.0,4.499809670330265,1,Bronx,1,1
59,2025,339.0,29651.0,8.0,252.0,30250.0,30242.0,0.9804576416903644,10.297251130669952,2.0794415416798357,5.529429087511423,1,Bronx,1,1
60,2019,47559.0,484263.0,6099.0,1975.0,539896.0,533797.0,0.9072044241537514,13.090383426546488,8.715880102296456,7.5883236773352225,0,Bronx,1,1
60,2020,6346.0,462795.0,2325.0,1655.0,473121.0,470796.0,0.9830053781255575,13.045039470440358,7.751475318021456,7.411556287811163,0,Bronx,1,1
60,2021,4231.0,476831.0,1548.0,1464.0,484074.0,482526.0,0.9881975271798825,13.074917409398301,7.344719054149673,7.288927694521257,1,Bronx,1,1
60,2022,4837.0,456429.0,192.0,419.0,461877.0,461685.0,0.9886156145423828,13.031188435705154,5.2574953720277815,6.037870919922137,1,Bronx,1,1
60,2023,3426.0,505545.0,161.0,691.0,509823.0,509662.0,0.991922097390035,13.133392334252063,5.081404364984463,6.53813982376767,1,Bronx,1,1
60,2024,5120.0,526143.0,67.0,2002.0,533332.0,533265.0,0.9866445388315378,13.173328317889636,4.204692619390966,7.601901959875166,1,Bronx,1,1
60,2025,10642.0,561718.0,109.0,6503.0,578972.0,578863.0,0.9703815928812172,13.238755223583006,4.6913478822291435,8.780018887869153,1,Bronx,1,1
61,2019,321367.0,3340743.0,63916.0,23267.0,3749293.0,3685377.0,0.9064860935529798,15.021703795303239,11.065325000259278,10.054791326627294,0,Brooklyn,1,1
61,2020,22481.0,2505598.0,20234.0,14329.0,2562642.0,2542408.0,0.9855215999949654,14.734037986566298,9.915119636765835,9.570040734716603,0,Brooklyn,1,1
61,2021,23526.0,2676627.0,13521.0,13070.0,2726744.0,2713223.0,0.9865119822439954,14.800067977717879,9.511999311358759,9.478074806618269,1,Brooklyn,1,1
61,2022,48069.0,2810592.0,3379.0,6619.0,2868659.0,2865280.0,0.9809135581862855,14.848905695277407,8.12533508671429,8.797699580118923,1,Brooklyn,1,1
61,2023,41657.0,3033798.0,1943.0,7847.0,3085245.0,3083302.0,0.9839444854899067,14.925325857900253,7.57198844937744,8.967886572127473,1,Brooklyn,1,1
61,2024,41782.0,3135830.0,894.0,24896.0,3203402.0,3202508.0,0.9791794431114614,14.95840444979939,6.795705775173514,10.122462426978117,1,Brooklyn,1,1
61,2025,60117.0,3164353.0,1137.0,72133.0,3297740.0,3296603.0,0.9598829461721657,14.96745916928238,7.036148493750536,11.186266916203587,1,Brooklyn,1,1
62,2019,85710.0,883447.0,17210.0,7320.0,993687.0,976477.0,0.9047289388280523,13.691586580261115,9.753245889205585,8.898365606955357,0,Brooklyn,1,1
62,2020,6473.0,638417.0,5162.0,3949.0,654001.0,648839.0,0.983937463685136,13.36674695383587,8.54907938027856,8.28121766128665,0,Brooklyn,1,1
62,2021,6887.0,701910.0,3665.0,3638.0,716100.0,712435.0,0.9852267224378365,13.461560469660762,8.206583614320753,8.199189359078067,1,Brooklyn,1,1
62,2022,15254.0,733195.0,662.0,1880.0,750991.0,750329.0,0.9771646837587246,13.505166975502721,6.495265555937008,7.539027055823995,1,Brooklyn,1,1
62,2023,15089.0,817988.0,386.0,2434.0,835897.0,835511.0,0.9790272061050064,13.61460294555063,5.955837369464831,7.797291273547472,1,Brooklyn,1,1
62,2024,12580.0,866497.0,155.0,8138.0,887370.0,887215.0,0.9766482757843363,13.672213925927535,5.043425116919247,9.004299728561636,1,Brooklyn,1,1
62,2025,19584.0,894032.0,296.0,20902.0,934814.0,934518.0,0.9566771319546546,13.7034968476985,5.69035945432406,9.947600127154448,1,Brooklyn,1,1
63,2019,55717.0,654083.0,5688.0,2876.0,718364.0,712676.0,0.9177845191924521,13.390989533701761,8.646113971483077,7.964155718840937,0,Brooklyn,1,1
63,2020,5768.0,553393.0,2037.0,2933.0,564131.0,562094.0,0.9845203827117884,13.223823697176538,7.619233416226805,7.983781068977451,0,Brooklyn,1,1
63,2021,4615.0,629842.0,1333.0,2165.0,637955.0,636622.0,0.9893500381702172,13.353224273262935,7.195187320178709,7.68017564043659,1,Brooklyn,1,1
63,2022,7781.0,632911.0,126.0,693.0,641511.0,641385.0,0.9867879666658871,13.358085090925206,4.836281906951478,6.541029999189903,1,Brooklyn,1,1
63,2023,5658.0,706755.0,96.0,922.0,713431.0,713335.0,0.9907757224866297,13.468439350168236,4.564348191467836,6.826545223556594,1,Brooklyn,1,1
63,2024,6959.0,748589.0,52.0,3762.0,759362.0,759310.0,0.985880602125614,13.525945380248862,3.9512437185814275,8.232706009860976,1,Brooklyn,1,1
63,2025,10603.0,779772.0,138.0,14271.0,804784.0,804646.0,0.9690870270901738,13.566756848243246,4.927253685157205,9.56598478510039,1,Brooklyn,1,1
64,2019,13653.0,139017.0,1521.0,1097.0,155288.0,153767.0,0.9040756469203405,11.842351506792802,7.327123292259293,7.00033446027523,0,Queens,1,1
64,2020,1201.0,72794.0,464.0,1101.0,75560.0,75096.0,0.9693459039096624,11.195388813205843,6.139884552226255,7.00397413672268,0,Queens,1,1
64,2021,1278.0,98522.0,221.0,1240.0,101261.0,101040.0,0.9750791765637371,11.498035152475033,5.3981627015177525,7.122866658599083,1,Queens,1,1
64,2022,3203.0,128881.0,44.0,227.0,132355.0,132311.0,0.9740762294896116,11.766644776976557,3.784189633918261,5.424950017481403,1,Queens,1,1
64,2023,2343.0,142852.0,20.0,264.0,145479.0,145459.0,0.9820774238788937,11.869564408260945,2.995732273553991,5.575949103146316,1,Queens,1,1
64,2024,2808.0,155375.0,28.0,676.0,158887.0,158859.0,0.9780686017159871,11.953596828813012,3.332204510175204,6.516193076042964,1,Queens,1,1
64,2025,3163.0,169313.0,34.0,1500.0,174010.0,173976.0,0.9731974525221869,12.039504351942323,3.5263605246161616,7.313220387090301,1,Queens,1,1
65,2019,101013.0,1197896.0,136047.0,98397.0,1533353.0,1397306.0,0.8572896702654966,13.996077242536954,11.820755693251623,11.496765594770704,0,Brooklyn,1,1
65,2020,5469.0,643186.0,35556.0,23935.0,708146.0,672590.0,0.9562824306040827,13.374189230440853,10.478864197361565,10.08309710182661,0,Brooklyn,1,1
65,2021,4856.0,738843.0,20418.0,23885.0,788002.0,767584.0,0.962556541043065,13.512840728104047,9.924172143728962,10.081005925824062,1,Brooklyn,1,1
65,2022,13005.0,947270.0,20593.0,29084.0,1009952.0,989359.0,0.9574583139184057,13.761339442408286,9.932706491205348,10.277943473769948,1,Brooklyn,1,1
65,2023,14797.0,1081525.0,19703.0,23079.0,1139104.0,1119401.0,0.9661640466642427,13.893882640150613,9.888526187395968,10.046678392127044,1,Brooklyn,1,1
65,2024,12982.0,1162083.0,18497.0,30415.0,1223977.0,1205480.0,0.9640002322726217,13.965724642414523,9.82536383575455,10.322691186754806,1,Brooklyn,1,1
65,2025,15975.0,1150721.0,16044.0,52338.0,1235078.0,1219034.0,0.9439613661308872,13.95589926040604,9.683090226889943,10.865477963661274,1,Brooklyn,1,1
66,2019,90979.0,990608.0,102943.0,41865.0,1226395.0,1123452.0,0.8817537375873646,13.806074175017253,11.541930715972299,10.642205434638532,0,Brooklyn,1,1
66,2020,1321.0,451928.0,17486.0,7652.0,478387.0,460901.0,0.9805316109099351,13.021278154090647,9.769155839740836,8.942722330560143,0,Brooklyn,1,1
66,2021,1412.0,581045.0,3743.0,7971.0,594171.0,590428.0,0.9841081385029166,13.27258348550256,8.22764270790443,8.983565234427923,1,Brooklyn,1,1
66,2022,4076.0,763765.0,8428.0,12802.0,789071.0,780643.0,0.9783793616288111,13.546015429209614,9.03931477492408,9.45735668770195,1,Brooklyn,1,1
66,2023,9535.0,860051.0,10021.0,11058.0,890665.0,880644.0,0.9766159764899324,13.664746968796958,9.212438170058329,9.310909426897878,1,Brooklyn,1,1
66,2024,7451.0,888721.0,10659.0,19748.0,926579.0,915920.0,0.9703041750371212,13.697538629468761,9.274159884689137,9.890807499378754,1,Brooklyn,1,1
66,2025,7506.0,924625.0,10019.0,49993.0,992143.0,982124.0,0.9414544395616032,13.737143528890169,9.212238569259263,10.819638274609368,1,Brooklyn,1,1
67,2019,34521.0,371641.0,4256.0,1852.0,412270.0,408014.0,0.9108535491429216,12.825683613527648,8.35608503102148,7.524021415206125,0,Brooklyn,1,1
67,2020,4297.0,236385.0,1304.0,890.0,242876.0,241572.0,0.9785281406785554,12.373217110724282,7.1731917424865985,6.7912214627261855,0,Brooklyn,1,1
67,2021,3422.0,286802.0,1067.0,929.0,292220.0,291153.0,0.9850559671375531,12.566547361183986,6.9726062513017535,6.834108738813838,1,Brooklyn,1,1
67,2022,5571.0,342522.0,88.0,458.0,348639.0,348551.0,0.9827026747879076,12.744091168198171,4.477336814478207,6.126869184114185,1,Brooklyn,1,1
67,2023,4285.0,391269.0,66.0,562.0,396182.0,396116.0,0.9877636853850892,12.877150581957709,4.189654742026425,6.331501849893691,1,Brooklyn,1,1
67,2024,4683.0,421088.0,40.0,1558.0,427369.0,427329.0,0.985395327721732,12.950597116949867,3.6888794541139363,7.351158226430694,1,Brooklyn,1,1
67,2025,6609.0,452794.0,53.0,4660.0,464116.0,464063.0,0.9757166591605019,13.023192554899925,3.970291913552122,8.446770727119691,1,Brooklyn,1,1
68,2019,246902.0,2647476.0,501.0,2025130.0,4920009.0,4919508.0,0.5381586939181723,14.789117291260803,6.2166061010848646,14.521144453993067,0,Manhattan,0,1
68,2020,11351.0,1144067.0,494.0,552267.0,1708179.0,1707685.0,0.6699520110559032,13.9501000156405,6.202535517187923,13.221786903968372,0,Manhattan,0,1
68,2021,12468.0,1734211.0,535.0,714753.0,2461967.0,2461432.0,0.7045536906971227,14.366063112887435,6.282266746896006,13.479692307447523,1,Manhattan,0,1
68,2022,24605.0,2598229.0,35.0,975246.0,3598115.0,3598080.0,0.7221154059943081,14.770340617054877,3.5553480614894135,13.79044502584806,1,Manhattan,0,1
68,2023,28014.0,2695038.0,0.0,974891.0,3697943.0,3697943.0,0.7287938186175396,14.806922862411357,0.0,13.790080948858677,1,Manhattan,0,1
68,2024,20548.0,2687073.0,103.0,1078798.0,3786522.0,3786419.0,0.7096607639038364,14.803963055073769,4.634728988229636,13.89135801633424,1,Manhattan,0,1
68,2025,22823.0,2536423.0,90.0,1144578.0,3703914.0,3703824.0,0.6848119673073019,14.74626537873725,4.499809670330265,13.950546568083968,1,Manhattan,0,1
69,2019,141439.0,1199149.0,25916.0,8962.0,1375466.0,1349550.0,0.8885547034196584,13.997122696513934,10.162615817569847,9.100748695346088,0,Bronx,1,1
69,2020,19834.0,1017923.0,8716.0,5608.0,1052081.0,1043365.0,0.9756154365921801,13.833274834724993,9.072915696064511,8.631949428714426,0,Bronx,1,1
69,2021,15419.0,951288.0,6025.0,5045.0,977777.0,971752.0,0.9789411290123406,13.765572134797738,8.703672758358856,8.52615293278771,1,Bronx,1,1
69,2022,16524.0,994306.0,1818.0,1732.0,1014380.0,1012562.0,0.981970486745503,13.809800285346016,7.505492274737424,7.4570320891223805,1,Bronx,1,1
69,2023,9137.0,1112010.0,1070.0,2439.0,1124656.0,1123586.0,0.9896972728389282,13.921679746557984,6.975413927455952,7.79934339821592,1,Bronx,1,1
69,2024,12099.0,1190370.0,456.0,6128.0,1209053.0,1208597.0,0.9849188770119403,13.989774741130494,6.1224928095143865,8.720623711420426,1,Bronx,1,1
69,2025,24648.0,1253524.0,513.0,16607.0,1295292.0,1294779.0,0.9681374195905247,14.041469342787304,6.240275845170769,9.717579572206754,1,Bronx,1,1
70,2019,78055.0,466990.0,6564.0,19995.0,571604.0,565040.0,0.8264724621265751,13.054063123145536,8.789355452209982,9.90323752128092,0,Queens,1,1
70,2020,19550.0,301602.0,2133.0,17772.0,341057.0,338924.0,0.889880917255786,12.616863546393686,7.665284718471351,9.785379464055799,0,Queens,1,1
70,2021,16115.0,359048.0,1159.0,78850.0,455172.0,454013.0,0.7908319805820538,12.791211363268111,7.055312843339752,11.275302592391185,1,Queens,1,1
70,2022,12693.0,441821.0,613.0,150710.0,605837.0,605224.0,0.730012359060447,12.998660101658785,6.418364935936212,11.923112739413723,1,Queens,1,1
70,2023,13264.0,537259.0,502.0,167306.0,718331.0,717829.0,0.7484498397250599,13.194235566342108,6.218600119691729,12.0275797500497,1,Queens,1,1
70,2024,14516.0,568693.0,414.0,154014.0,737637.0,737223.0,0.7713988847336559,13.25109602444474,6.025865973825314,11.944798786354694,1,Queens,1,1
70,2025,14414.0,597475.0,418.0,126691.0,738998.0,738580.0,0.8089509599501746,13.300467720908259,6.035481432524756,11.749506329847764,1,Queens,1,1
71,2019,86430.0,918722.0,17326.0,7013.0,1029491.0,1012165.0,0.907680071925032,13.730738852854298,9.759963542450086,8.85552084853691,0,Brooklyn,1,1
71,2020,12825.0,792654.0,6307.0,4948.0,816734.0,810427.0,0.9780695855394749,13.583142087622106,8.749415406663651,8.506738733512378,0,Brooklyn,1,1
71,2021,11012.0,883637.0,4256.0,3745.0,902650.0,898394.0,0.9835740220883042,13.6918016238026,8.35608503102148,8.22817689595132,1,Brooklyn,1,1
71,2022,17307.0,882667.0,296.0,1042.0,901312.0,901016.0,0.9796352118053397,13.69070328501436,5.69035945432406,6.948897222313312,1,Brooklyn,1,1
71,2023,12487.0,965158.0,271.0,2011.0,979927.0,979656.0,0.9852009276725707,13.780047097488684,5.602118820879701,7.606387389772652,1,Brooklyn,1,1
71,2024,16077.0,1036740.0,133.0,8792.0,1061742.0,1061609.0,0.9765742377843444,13.851591732535223,4.890349128221754,9.081597496083457,1,Brooklyn,1,1
71,2025,27377.0,1045809.0,482.0,24065.0,1097733.0,1097251.0,0.95311738152893,13.860301306551117,6.1779441140506,10.088513781737209,1,Brooklyn,1,1
72,2019,115362.0,1154357.0,18954.0,7644.0,1296317.0,1277363.0,0.9037031759961733,13.959054036960795,9.84977027003014,8.941676305360163,0,Brooklyn,1,1
72,2020,15588.0,1015686.0,6616.0,5841.0,1043731.0,1037115.0,0.9793378747776283,13.83107480423508,8.797246236703527,8.67265729404031,0,Brooklyn,1,1
72,2021,14270.0,1070666.0,4894.0,4902.0,1094732.0,1089838.0,0.9824083946421395,13.883791442715479,8.495765244002618,8.497398564088058,1,Brooklyn,1,1
72,2022,22649.0,1044062.0,258.0,1444.0,1068413.0,1068155.0,0.9774442847714049,13.858629432634565,5.552959584921617,7.275172319452771,1,Brooklyn,1,1
72,2023,14674.0,1144912.0,270.0,2374.0,1162230.0,1161960.0,0.9853282384935799,13.950838336121715,5.598421958998375,7.772331575169614,1,Brooklyn,1,1
72,2024,18380.0,1201864.0,101.0,10387.0,1230732.0,1230631.0,0.9766241871040141,13.999384242917204,4.61512051684126,9.248310303227811,1,Brooklyn,1,1
72,2025,28599.0,1216049.0,528.0,27593.0,1272769.0,1272241.0,0.9558322676285389,14.011117636749017,6.269096283706261,10.225317396349036,1,Brooklyn,1,1
73,2019,37875.0,236025.0,1607.0,562.0,276069.0,274462.0,0.8599551121831073,12.371693010600717,7.382124365737512,6.331501849893691,0,Queens,1,1
73,2020,13073.0,148623.0,474.0,460.0,162630.0,162156.0,0.9165433286464886,11.90916817721625,6.161207321695077,6.131226489483141,0,Queens,1,1
73,2021,16746.0,172158.0,256.0,404.0,189564.0,189308.0,0.9094068924715278,12.056167938787706,5.545177444479562,6.0014148779611505,1,Queens,1,1
73,2022,12001.0,200443.0,147.0,155.0,212746.0,212599.0,0.942821932370331,12.208285196034096,4.990432586778736,5.043425116919247,1,Queens,1,1
73,2023,11308.0,225635.0,113.0,249.0,237305.0,237192.0,0.9512757597220817,12.326673928416762,4.727387818712341,5.517452896464707,1,Queens,1,1
73,2024,9542.0,240580.0,64.0,494.0,250680.0,250616.0,0.9599546716889584,12.390807953548064,4.1588830833596715,6.202535517187923,1,Queens,1,1
73,2025,6062.0,258291.0,74.0,1621.0,266048.0,265974.0,0.971113717882199,12.461842135271318,4.30406509320417,7.390798521735676,1,Queens,1,1
74,2019,165228.0,1683293.0,463178.0,323901.0,2635600.0,2172422.0,0.774846231533284,14.336262551900338,13.045866708430756,12.6881931925273,0,Manhattan,0,1
74,2020,23996.0,1290428.0,142185.0,144701.0,1601310.0,1459125.0,0.8843848196693224,14.0704845042558,11.864884305555252,11.88242482344573,0,Manhattan,0,1
74,2021,17125.0,1387645.0,105608.0,146582.0,1656960.0,1551352.0,0.8944746260036407,14.143118623647016,11.567489404960595,11.895340277813009,1,Manhattan,0,1
74,2022,24029.0,1456718.0,141361.0,102477.0,1724585.0,1583224.0,0.9200959560997054,14.19169651805734,11.859072181105512,11.53739366213744,1,Manhattan,0,1
74,2023,14518.0,1618049.0,157116.0,74913.0,1864596.0,1707480.0,0.9476239838826809,14.296731660443621,11.964739665015754,11.224082719197696,1,Manhattan,0,1
74,2024,14355.0,1695646.0,147654.0,100072.0,1957727.0,1810073.0,0.9367832126107621,14.3435743471325,11.902626977898915,11.513645205894576,1,Manhattan,0,1
74,2025,27795.0,1688706.0,143110.0,160067.0,2019678.0,1876568.0,0.8998906514445519,14.339473113142873,11.871368844304921,11.983347756564651,1,Manhattan,0,1
75,2019,166141.0,1443871.0,374155.0,615164.0,2599331.0,2225176.0,0.6488794594225356,14.182838259264228,12.832425429043427,13.329644177906086,0,Manhattan,0,1
75,2020,23703.0,1098439.0,123413.0,290603.0,1536158.0,1412745.0,0.7775210671423364,13.909400638996392,11.723291733364956,12.579713353533718,0,Manhattan,0,1
75,2021,19525.0,1195044.0,92737.0,313093.0,1620399.0,1527662.0,0.7822699000171504,13.993693562753588,11.437522808921042,12.654255549990157,1,Manhattan,0,1
75,2022,28972.0,1301503.0,104607.0,259616.0,1694698.0,1590091.0,0.818508500456892,14.079030308446756,11.557965749979928,12.466958895194791,1,Manhattan,0,1
75,2023,19575.0,1486151.0,99147.0,212045.0,1816918.0,1717771.0,0.8651624692697688,14.211700114171403,11.504358876304103,12.264553795280245,1,Manhattan,0,1
75,2024,20030.0,1557898.0,89231.0,250939.0,1918098.0,1828867.0,0.8518377771593013,14.258848034720248,11.398983791824563,12.432965160689411,1,Manhattan,0,1
75,2025,38594.0,1498232.0,81998.0,312436.0,1931260.0,1849262.0,0.8101783305989092,14.21979630423191,11.31445013570504,12.65215492718421,1,Manhattan,0,1
76,2019,178847.0,2083817.0,38962.0,16663.0,2318289.0,2279327.0,0.9142246812326621,14.549711866099512,10.57034209114115,9.720945971538624,0,Brooklyn,1,1
76,2020,20484.0,1929384.0,12301.0,14067.0,1976236.0,1963935.0,0.9824072588960429,14.472711338950713,9.417435838868785,9.551586907757695,0,Brooklyn,1,1
76,2021,18722.0,2194212.0,8095.0,11733.0,2232762.0,2224667.0,0.9863103107116705,14.601333542314205,8.999001866111735,9.370160663423624,1,Brooklyn,1,1
76,2022,42050.0,2196978.0,501.0,2718.0,2242247.0,2241746.0,0.9800298517316414,14.602593337661625,6.2166061010848646,7.907651594711089,1,Brooklyn,1,1
